transaction_id,transaction_time,transaction_amount,merchant,category,user_age,user_gender,user_city,device_type,is_international,previous_fraud_flag,transaction_frequency,account_balance,fraud_risk_score,is_fraud
T1221,2024-01-01 03:41:00,31402,Swiggy,Transport,64,Male,Indore,Laptop,0,0,34,64494,0.21060800000000002,0
T1222,2024-01-01 03:42:00,83360,Unknown,Transport,19,Female,Indore,Mobile,0,0,16,59722,0.37344,0
T1223,2024-01-01 03:43:00,90197,Flipkart,Shopping,31,Female,Bhopal,Laptop,0,0,16,77967,0.40078800000000003,0
T1224,2024-01-01 03:44:00,94978,Unknown,Electronics,33,Female,Pune,Mobile,0,0,33,70821,0.46241200000000005,0
T1225,2024-01-01 03:45:00,96087,Zomato,Shopping,55,Female,Bhopal,Mobile,0,0,12,49407,0.41434800000000005,0
T1226,2024-01-01 03:46:00,57738,Zomato,Electronics,58,Male,Indore,Laptop,1,0,18,83290,0.575952,0
T1227,2024-01-01 03:47:00,82992,Zomato,Luxury,52,Female,Delhi,Laptop,0,0,30,28001,0.40696800000000005,0
T1228,2024-01-01 03:48:00,44980,Amazon,Shopping,61,Male,Indore,Mobile,0,0,34,82868,0.26492,0
T1229,2024-01-01 03:49:00,23425,Unknown,Electronics,61,Male,Mumbai,Mobile,0,0,29,54469,0.16620000000000001,0
T1230,2024-01-01 03:50:00,44766,Unknown,Shopping,32,Female,Bhopal,Laptop,0,1,5,26565,0.391564,0
T1231,2024-01-01 03:51:00,40521,Unknown,Electronics,25,Female,Bhopal,Laptop,1,0,32,73783,0.542084,0
T1232,2024-01-01 03:52:00,81290,Croma,Electronics,59,Male,Bhopal,Laptop,0,0,36,77136,0.41516000000000003,0
T1233,2024-01-01 03:53:00,78759,Amazon,Luxury,57,Female,Mumbai,Laptop,0,0,18,20280,0.360036,0
T1234,2024-01-01 03:54:00,2734,Amazon,Food,42,Male,Mumbai,Laptop,0,1,29,13522,0.283436,0
T1235,2024-01-01 03:55:00,83311,Zomato,Electronics,31,Male,Bhopal,Mobile,1,0,31,85504,0.710744,1
T1236,2024-01-01 03:56:00,60613,Unknown,Luxury,32,Male,Pune,Laptop,0,0,20,14002,0.292452,0
T1237,2024-01-01 03:57:00,71160,Croma,Luxury,39,Female,Mumbai,Laptop,0,0,11,26960,0.31214000000000003,0
T1238,2024-01-01 03:58:00,81082,Unknown,Shopping,43,Male,Delhi,Laptop,0,1,3,91454,0.531828,0
T1239,2024-01-01 03:59:00,7000,Amazon,Luxury,20,Female,Mumbai,Mobile,0,0,29,13123,0.1005,0
T1240,2024-01-01 04:00:00,70098,Unknown,Food,53,Female,Delhi,Laptop,0,0,5,16236,0.29289200000000004,0
T1241,2024-01-01 04:01:00,52464,Flipkart,Food,35,Male,Indore,Laptop,0,0,30,51464,0.284856,0
T1242,2024-01-01 04:02:00,41643,Amazon,Transport,30,Male,Indore,Mobile,0,1,17,65050,0.409072,0
T1243,2024-01-01 04:03:00,85084,Croma,Food,63,Female,Bhopal,Mobile,1,0,20,56136,0.6903360000000001,0
T1244,2024-01-01 04:04:00,99587,Amazon,Luxury,36,Male,Bhopal,Laptop,0,0,29,51345,0.47084800000000004,0
T1245,2024-01-01 04:05:00,91984,Swiggy,Transport,31,Male,Bhopal,Laptop,0,0,4,62258,0.37793600000000005,0
T1246,2024-01-01 04:06:00,40775,Unknown,Transport,64,Male,Mumbai,Laptop,0,0,37,73460,0.25560000000000005,0
T1247,2024-01-01 04:07:00,13237,Swiggy,Transport,33,Male,Bhopal,Laptop,0,0,32,13705,0.132948,0
T1248,2024-01-01 04:08:00,33183,Amazon,Transport,59,Male,Bhopal,Mobile,1,0,35,46542,0.520232,0
T1249,2024-01-01 04:09:00,93609,Amazon,Luxury,62,Male,Bhopal,Mobile,0,0,31,67668,0.451936,0
T1250,2024-01-01 04:10:00,92610,Swiggy,Luxury,58,Male,Mumbai,Mobile,0,0,2,23659,0.37544000000000005,0
T1251,2024-01-01 04:11:00,49893,Croma,Luxury,60,Female,Pune,Laptop,0,0,39,7665,0.297072,0
T1252,2024-01-01 04:12:00,92055,Unknown,Transport,27,Female,Delhi,Mobile,0,0,21,35559,0.42072,0
T1253,2024-01-01 04:13:00,52901,Croma,Shopping,62,Female,Pune,Mobile,0,0,33,35031,0.29410400000000003,0
T1254,2024-01-01 04:14:00,94061,Swiggy,Food,25,Male,Mumbai,Mobile,0,0,7,56691,0.39374400000000004,0
T1255,2024-01-01 04:15:00,7110,Swiggy,Luxury,24,Female,Delhi,Laptop,0,0,10,90936,0.05344,0
T1256,2024-01-01 04:16:00,65727,Amazon,Transport,20,Male,Mumbai,Mobile,0,0,4,33334,0.27290800000000004,0
T1257,2024-01-01 04:17:00,80752,Flipkart,Food,38,Female,Mumbai,Mobile,0,0,34,26735,0.40800800000000004,0
T1258,2024-01-01 04:18:00,63354,Amazon,Luxury,63,Female,Indore,Laptop,0,0,13,50262,0.28591600000000006,0
T1259,2024-01-01 04:19:00,48939,Amazon,Shopping,50,Male,Pune,Laptop,0,1,6,47994,0.410756,0
T1260,2024-01-01 04:20:00,50271,Flipkart,Shopping,64,Male,Mumbai,Mobile,1,0,25,68291,0.563584,0
T1261,2024-01-01 04:21:00,91034,Zomato,Food,43,Female,Indore,Laptop,0,0,19,47250,0.411636,0
T1262,2024-01-01 04:22:00,56388,Swiggy,Electronics,36,Male,Pune,Mobile,0,0,18,11137,0.270552,0
T1263,2024-01-01 04:23:00,32037,Croma,Transport,59,Male,Indore,Laptop,0,0,3,83410,0.13564800000000002,0
T1264,2024-01-01 04:24:00,12723,Zomato,Food,58,Male,Mumbai,Laptop,0,0,6,76473,0.065892,0
T1265,2024-01-01 04:25:00,36876,Amazon,Luxury,37,Male,Bhopal,Laptop,0,1,13,29284,0.380004,0
T1266,2024-01-01 04:26:00,53246,Unknown,Luxury,62,Male,Pune,Mobile,0,0,6,35222,0.22798400000000002,0
T1267,2024-01-01 04:27:00,34149,Amazon,Luxury,52,Female,Mumbai,Mobile,0,0,37,24873,0.22909600000000002,0
T1268,2024-01-01 04:28:00,86178,Croma,Food,54,Male,Mumbai,Laptop,0,0,24,32603,0.404712,0
T1269,2024-01-01 04:29:00,87543,Swiggy,Electronics,45,Male,Pune,Laptop,0,0,28,31728,0.42017200000000005,0
T1270,2024-01-01 04:30:00,39038,Zomato,Shopping,59,Male,Mumbai,Laptop,0,1,23,56998,0.413652,0
T1271,2024-01-01 04:31:00,51919,Swiggy,Transport,45,Female,Bhopal,Laptop,1,0,26,50924,0.572676,0
T1272,2024-01-01 04:32:00,97509,Amazon,Food,39,Female,Pune,Mobile,0,0,30,65474,0.46503600000000006,0
T1273,2024-01-01 04:33:00,19764,Flipkart,Transport,25,Female,Delhi,Laptop,0,0,12,91390,0.10905600000000001,0
T1274,2024-01-01 04:34:00,83953,Amazon,Shopping,29,Male,Indore,Mobile,0,0,37,12744,0.428312,0
T1275,2024-01-01 04:35:00,39120,Amazon,Shopping,38,Female,Indore,Mobile,0,0,16,70525,0.19648000000000002,0
T1276,2024-01-01 04:36:00,30880,Flipkart,Food,61,Male,Indore,Laptop,0,0,12,11041,0.15352000000000002,0
T1277,2024-01-01 04:37:00,50841,Zomato,Luxury,43,Female,Mumbai,Laptop,1,0,3,64491,0.510864,0
T1278,2024-01-01 04:38:00,30148,Swiggy,Electronics,46,Female,Mumbai,Mobile,0,0,36,61458,0.21059200000000003,0
T1279,2024-01-01 04:39:00,34497,Zomato,Food,53,Female,Pune,Mobile,0,0,19,87829,0.185488,0
T1280,2024-01-01 04:40:00,321,Croma,Shopping,23,Female,Indore,Laptop,0,0,14,76757,0.036284,0
T1281,2024-01-01 04:41:00,78239,Zomato,Transport,20,Female,Indore,Mobile,1,0,11,17209,0.640456,0
T1282,2024-01-01 04:42:00,83776,Flipkart,Transport,61,Male,Pune,Laptop,0,0,29,51535,0.407604,0
T1283,2024-01-01 04:43:00,53478,Croma,Food,55,Female,Pune,Laptop,1,0,15,8818,0.551412,0
T1284,2024-01-01 04:44:00,25470,Croma,Food,37,Male,Bhopal,Mobile,0,0,13,60703,0.13438,0
T1285,2024-01-01 04:45:00,99095,Swiggy,Shopping,30,Female,Bhopal,Laptop,0,0,33,95198,0.47888000000000003,0
T1286,2024-01-01 04:46:00,47212,Flipkart,Food,18,Female,Mumbai,Mobile,1,0,13,45328,0.521348,0
T1287,2024-01-01 04:47:00,62150,Amazon,Electronics,58,Female,Mumbai,Mobile,0,0,28,65715,0.31860000000000005,0
T1288,2024-01-01 04:48:00,56989,Swiggy,Shopping,21,Male,Mumbai,Laptop,0,0,10,43744,0.252956,0
T1289,2024-01-01 04:49:00,41645,Zomato,Shopping,27,Female,Mumbai,Mobile,1,0,2,20675,0.47158,0
T1290,2024-01-01 04:50:00,73976,Zomato,Transport,59,Female,Pune,Mobile,0,0,26,11571,0.360904,0
T1291,2024-01-01 04:51:00,27841,Unknown,Luxury,26,Female,Bhopal,Laptop,0,0,21,16133,0.163864,0
T1292,2024-01-01 04:52:00,7570,Amazon,Electronics,40,Male,Mumbai,Laptop,0,0,9,24933,0.05278000000000001,0
T1293,2024-01-01 04:53:00,60884,Swiggy,Shopping,52,Male,Pune,Mobile,0,0,38,85034,0.33853600000000006,0
T1294,2024-01-01 04:54:00,30215,Unknown,Luxury,37,Male,Delhi,Laptop,0,0,23,99093,0.17836,0
T1295,2024-01-01 04:55:00,32637,Unknown,Shopping,63,Female,Indore,Mobile,0,0,5,17514,0.143048,0
T1296,2024-01-01 04:56:00,3017,Unknown,Luxury,56,Female,Indore,Laptop,0,0,24,88450,0.072068,0
T1297,2024-01-01 04:57:00,65692,Zomato,Shopping,55,Male,Mumbai,Laptop,0,0,14,19309,0.297768,0
T1298,2024-01-01 04:58:00,85183,Zomato,Food,62,Male,Pune,Laptop,0,0,4,28443,0.35073200000000004,0
T1299,2024-01-01 04:59:00,18280,Amazon,Shopping,27,Male,Bhopal,Laptop,0,0,29,94349,0.14562,0
T1300,2024-01-01 05:00:00,6211,Unknown,Shopping,45,Female,Delhi,Laptop,0,0,19,96720,0.072344,0
T1301,2024-01-01 05:01:00,9125,Unknown,Transport,44,Male,Indore,Mobile,0,0,30,48571,0.11150000000000002,0
T1302,2024-01-01 05:02:00,60928,Croma,Luxury,52,Male,Pune,Laptop,1,1,10,99951,0.768712,1
T1303,2024-01-01 05:03:00,29726,Croma,Electronics,26,Female,Mumbai,Laptop,1,0,23,83824,0.476404,0
T1304,2024-01-01 05:04:00,72884,Swiggy,Transport,46,Male,Mumbai,Mobile,0,0,12,5053,0.32153600000000004,0
T1305,2024-01-01 05:05:00,67292,Croma,Luxury,55,Female,Mumbai,Mobile,1,0,10,91426,0.594168,0
T1306,2024-01-01 05:06:00,53092,Croma,Transport,63,Female,Delhi,Mobile,1,0,19,82472,0.5598679999999999,0
T1307,2024-01-01 05:07:00,92936,Zomato,Luxury,46,Female,Mumbai,Mobile,0,0,21,78670,0.424244,0
T1308,2024-01-01 05:08:00,2356,Zomato,Electronics,32,Male,Mumbai,Mobile,0,0,31,6080,0.08692400000000002,0
T1309,2024-01-01 05:09:00,6730,Swiggy,Transport,52,Male,Indore,Mobile,0,0,15,96864,0.06442,0
T1310,2024-01-01 05:10:00,36006,Swiggy,Luxury,18,Male,Indore,Mobile,1,1,4,33315,0.6540239999999999,0
T1311,2024-01-01 05:11:00,69980,Zomato,Food,39,Male,Bhopal,Mobile,0,0,18,21325,0.32492,0
T1312,2024-01-01 05:12:00,43224,Flipkart,Electronics,19,Female,Mumbai,Laptop,0,0,24,66286,0.23289600000000002,0
T1313,2024-01-01 05:13:00,89781,Flipkart,Food,55,Female,Bhopal,Laptop,0,0,38,29391,0.45412399999999997,0
T1314,2024-01-01 05:14:00,79740,Unknown,Transport,64,Male,Delhi,Laptop,0,0,4,88854,0.32896000000000003,0
T1315,2024-01-01 05:15:00,73234,Swiggy,Food,63,Male,Mumbai,Laptop,0,0,26,43835,0.35793600000000003,0
T1316,2024-01-01 05:16:00,73357,Croma,Food,35,Female,Indore,Mobile,0,0,4,73790,0.30342800000000003,0
T1317,2024-01-01 05:17:00,18594,Croma,Electronics,47,Male,Delhi,Laptop,0,0,26,54402,0.139376,0
T1318,2024-01-01 05:18:00,62604,Swiggy,Food,39,Female,Pune,Mobile,1,0,11,7754,0.577916,0
T1319,2024-01-01 05:19:00,72645,Zomato,Food,44,Female,Bhopal,Mobile,0,0,3,13043,0.29808,0
T1320,2024-01-01 05:20:00,13834,Amazon,Food,51,Female,Pune,Mobile,0,0,2,39688,0.060336,0
T1321,2024-01-01 05:21:00,40574,Swiggy,Luxury,64,Male,Indore,Laptop,0,0,4,13621,0.172296,0
T1322,2024-01-01 05:22:00,57646,Croma,Electronics,23,Male,Pune,Laptop,0,0,26,17236,0.295584,0
T1323,2024-01-01 05:23:00,88434,Swiggy,Shopping,47,Male,Bhopal,Mobile,0,0,17,77606,0.39623600000000003,0
T1324,2024-01-01 05:24:00,69166,Zomato,Transport,19,Female,Indore,Mobile,0,0,39,53412,0.37416400000000005,0
T1325,2024-01-01 05:25:00,84498,Unknown,Electronics,42,Female,Bhopal,Laptop,0,0,2,81294,0.342992,0
T1326,2024-01-01 05:26:00,43222,Amazon,Shopping,36,Male,Delhi,Laptop,0,0,21,24689,0.22538800000000003,0
T1327,2024-01-01 05:27:00,89525,Amazon,Food,54,Female,Mumbai,Mobile,0,0,8,60758,0.37810000000000005,0
T1328,2024-01-01 05:28:00,64588,Unknown,Food,52,Female,Indore,Laptop,0,0,35,52514,0.34585200000000005,0
T1329,2024-01-01 05:29:00,62770,Swiggy,Food,21,Female,Mumbai,Mobile,0,0,21,62103,0.30358,0
T1330,2024-01-01 05:30:00,17361,Amazon,Food,25,Male,Pune,Mobile,0,0,17,23473,0.11194399999999999,0
T1331,2024-01-01 05:31:00,89534,Swiggy,Transport,35,Male,Pune,Laptop,1,0,30,56560,0.733136,1
T1332,2024-01-01 05:32:00,68028,Flipkart,Luxury,21,Female,Bhopal,Laptop,0,0,9,28165,0.29461200000000004,0
T1333,2024-01-01 05:33:00,12209,Flipkart,Electronics,58,Male,Indore,Laptop,1,0,28,57790,0.418836,0
T1334,2024-01-01 05:34:00,71355,Zomato,Food,49,Male,Delhi,Laptop,0,0,7,63023,0.30292,0
T1335,2024-01-01 05:35:00,84987,Unknown,Luxury,23,Female,Mumbai,Mobile,0,0,38,87645,0.434948,0
T1336,2024-01-01 05:36:00,33659,Amazon,Transport,50,Female,Delhi,Mobile,0,0,27,18435,0.202136,0
T1337,2024-01-01 05:37:00,58598,Flipkart,Electronics,48,Male,Delhi,Mobile,0,0,38,93633,0.329392,0
T1338,2024-01-01 05:38:00,72997,Amazon,Luxury,35,Male,Pune,Laptop,0,0,33,54358,0.37448800000000004,0
T1339,2024-01-01 05:39:00,45850,Flipkart,Shopping,39,Male,Mumbai,Mobile,0,0,33,40270,0.2659,0
T1340,2024-01-01 05:40:00,56756,Swiggy,Electronics,44,Female,Pune,Laptop,1,0,18,65071,0.572024,0
T1341,2024-01-01 05:41:00,70720,Flipkart,Food,37,Female,Bhopal,Mobile,1,0,12,37138,0.6128800000000001,0
T1342,2024-01-01 05:42:00,39891,Croma,Shopping,49,Male,Mumbai,Mobile,1,0,29,72743,0.532064,0
T1343,2024-01-01 05:43:00,95246,Unknown,Luxury,55,Female,Bhopal,Mobile,0,0,28,28202,0.450984,0
T1344,2024-01-01 05:44:00,33785,Croma,Shopping,36,Female,Pune,Laptop,0,0,31,37871,0.21264000000000002,0
T1345,2024-01-01 05:45:00,45382,Amazon,Transport,50,Female,Mumbai,Laptop,0,0,4,36805,0.19152800000000003,0
T1346,2024-01-01 05:46:00,494,Croma,Transport,18,Male,Indore,Laptop,0,0,16,97791,0.041976000000000006,0
T1347,2024-01-01 05:47:00,13938,Unknown,Luxury,21,Male,Pune,Mobile,0,0,26,37762,0.120752,0
T1348,2024-01-01 05:48:00,16676,Unknown,Transport,54,Female,Bhopal,Laptop,1,0,19,43355,0.41420399999999996,0
T1349,2024-01-01 05:49:00,58812,Flipkart,Shopping,51,Male,Pune,Mobile,0,0,14,88742,0.270248,0
T1350,2024-01-01 05:50:00,66896,Unknown,Electronics,38,Female,Bhopal,Laptop,0,0,17,89894,0.31008399999999997,0
T1351,2024-01-01 05:51:00,39874,Swiggy,Transport,64,Female,Indore,Mobile,0,0,3,44496,0.166996,0
T1352,2024-01-01 05:52:00,73041,Swiggy,Luxury,62,Female,Indore,Laptop,0,0,5,96511,0.30466400000000005,0
T1353,2024-01-01 05:53:00,52564,Unknown,Luxury,60,Male,Pune,Mobile,0,0,6,81483,0.225256,0
T1354,2024-01-01 05:54:00,54840,Unknown,Food,58,Male,Bhopal,Mobile,0,0,39,91254,0.31686000000000003,0
T1355,2024-01-01 05:55:00,69811,Zomato,Electronics,62,Male,Bhopal,Laptop,0,0,18,86952,0.324244,0
T1356,2024-01-01 05:56:00,50711,Croma,Electronics,44,Female,Delhi,Mobile,0,0,26,51794,0.26784399999999997,0
T1357,2024-01-01 05:57:00,27383,Amazon,Shopping,25,Female,Indore,Mobile,1,0,25,56805,0.472032,0
T1358,2024-01-01 05:58:00,40056,Flipkart,Food,19,Male,Indore,Laptop,0,0,35,33753,0.24772400000000006,0
T1359,2024-01-01 05:59:00,19715,Amazon,Luxury,52,Male,Indore,Laptop,0,0,29,66412,0.15136,0
T1360,2024-01-01 06:00:00,63941,Unknown,Luxury,48,Male,Delhi,Laptop,0,0,5,51499,0.26826400000000006,0
T1361,2024-01-01 06:01:00,48275,Zomato,Transport,29,Male,Bhopal,Mobile,0,0,11,90019,0.22060000000000002,0
T1362,2024-01-01 06:02:00,89784,Amazon,Food,25,Male,Bhopal,Mobile,0,0,18,5509,0.404136,0
T1363,2024-01-01 06:03:00,88291,Unknown,Shopping,30,Male,Delhi,Mobile,0,0,7,62418,0.37066400000000005,0
T1364,2024-01-01 06:04:00,31579,Croma,Transport,57,Female,Indore,Laptop,0,0,20,70879,0.17631600000000003,0
T1365,2024-01-01 06:05:00,64136,Amazon,Shopping,34,Female,Delhi,Mobile,1,1,36,76245,0.8465440000000001,1
T1366,2024-01-01 06:06:00,77531,Amazon,Shopping,61,Male,Indore,Mobile,0,0,9,9341,0.3326240000000001,0
T1367,2024-01-01 06:07:00,36592,Unknown,Electronics,52,Female,Pune,Laptop,0,0,1,61726,0.14886800000000003,0
T1368,2024-01-01 06:08:00,27673,Flipkart,Transport,57,Male,Pune,Laptop,0,0,32,75627,0.19069200000000003,0
T1369,2024-01-01 06:09:00,36168,Flipkart,Luxury,21,Female,Pune,Mobile,0,0,38,98833,0.239672,0
T1370,2024-01-01 06:10:00,50663,Flipkart,Luxury,54,Female,Bhopal,Mobile,0,0,7,90447,0.22015200000000001,0
T1371,2024-01-01 06:11:00,75019,Unknown,Transport,47,Female,Mumbai,Mobile,0,0,35,25996,0.38757600000000003,0
T1372,2024-01-01 06:12:00,47339,Unknown,Food,52,Female,Delhi,Mobile,0,0,3,40614,0.196856,0
T1373,2024-01-01 06:13:00,39704,Amazon,Transport,28,Female,Delhi,Mobile,0,0,7,49808,0.176316,0
T1374,2024-01-01 06:14:00,85154,Croma,Transport,42,Male,Delhi,Laptop,0,0,10,35059,0.36561600000000005,0
T1375,2024-01-01 06:15:00,6529,Unknown,Electronics,25,Female,Delhi,Laptop,0,0,13,97286,0.058616,0
T1376,2024-01-01 06:16:00,10595,Amazon,Luxury,27,Male,Indore,Laptop,1,0,25,16378,0.40488,0
T1377,2024-01-01 06:17:00,45279,Swiggy,Electronics,50,Female,Mumbai,Mobile,1,0,4,45151,0.491116,0
T1378,2024-01-01 06:18:00,75579,Amazon,Food,24,Female,Pune,Mobile,0,0,3,46094,0.30981600000000004,0
T1379,2024-01-01 06:19:00,45462,Amazon,Transport,37,Male,Bhopal,Laptop,0,0,17,61637,0.22434800000000002,0
T1380,2024-01-01 06:20:00,8035,Amazon,Transport,51,Male,Bhopal,Mobile,0,0,32,50609,0.11214000000000002,0
T1381,2024-01-01 06:21:00,30159,Amazon,Food,45,Male,Pune,Laptop,1,1,34,7228,0.7056359999999999,1
T1382,2024-01-01 06:22:00,72334,Croma,Transport,18,Male,Bhopal,Mobile,0,0,16,52641,0.32933599999999996,0
T1383,2024-01-01 06:23:00,98662,Zomato,Transport,47,Female,Delhi,Laptop,0,0,10,56914,0.4196480000000001,0
T1384,2024-01-01 06:24:00,48882,Flipkart,Electronics,42,Female,Indore,Mobile,0,0,13,14732,0.228028,0
T1385,2024-01-01 06:25:00,15143,Swiggy,Food,36,Male,Pune,Mobile,0,0,8,72829,0.080572,0
T1386,2024-01-01 06:26:00,91482,Swiggy,Food,22,Female,Mumbai,Mobile,0,0,30,38679,0.44092800000000004,0
T1387,2024-01-01 06:27:00,63595,Zomato,Electronics,39,Female,Indore,Laptop,0,0,37,42026,0.34688,0
T1388,2024-01-01 06:28:00,26465,Flipkart,Electronics,64,Male,Bhopal,Mobile,0,0,35,39061,0.19336000000000003,0
T1389,2024-01-01 06:29:00,98450,Croma,Shopping,39,Male,Pune,Mobile,1,0,9,81460,0.7162999999999999,1
T1390,2024-01-01 06:30:00,13856,Zomato,Electronics,45,Female,Bhopal,Laptop,0,0,4,30103,0.06542400000000001,0
T1391,2024-01-01 06:31:00,77682,Flipkart,Luxury,49,Female,Mumbai,Mobile,0,0,38,56676,0.405728,0
T1392,2024-01-01 06:32:00,38283,Croma,Food,34,Male,Delhi,Mobile,1,0,27,81065,0.520632,0
T1393,2024-01-01 06:33:00,22795,Unknown,Food,18,Female,Mumbai,Laptop,0,0,15,26814,0.12868000000000002,0
T1394,2024-01-01 06:34:00,64590,Unknown,Food,42,Male,Bhopal,Laptop,0,1,7,53528,0.47586000000000006,0
T1395,2024-01-01 06:35:00,82041,Unknown,Transport,20,Female,Bhopal,Mobile,0,1,16,39786,0.5681640000000001,0
T1396,2024-01-01 06:36:00,5911,Amazon,Electronics,45,Female,Pune,Mobile,0,0,21,35824,0.076144,0
T1397,2024-01-01 06:37:00,18946,Unknown,Food,40,Female,Indore,Laptop,0,0,23,80516,0.133284,0
T1398,2024-01-01 06:38:00,9615,Swiggy,Shopping,52,Female,Delhi,Mobile,0,0,23,83633,0.09595999999999999,0
T1399,2024-01-01 06:39:00,4696,Swiggy,Electronics,36,Male,Indore,Mobile,0,0,39,8110,0.116284,0
T1400,2024-01-01 06:40:00,57831,Swiggy,Shopping,56,Male,Mumbai,Laptop,0,0,8,41951,0.251324,0
T1401,2024-01-01 06:41:00,6736,Amazon,Food,54,Female,Pune,Mobile,0,0,13,13453,0.059444000000000004,0
T1402,2024-01-01 06:42:00,36165,Zomato,Luxury,24,Female,Delhi,Laptop,0,0,12,94296,0.17466,0
T1403,2024-01-01 06:43:00,17525,Flipkart,Luxury,60,Male,Pune,Mobile,0,0,39,60864,0.1676,0
T1404,2024-01-01 06:44:00,10541,Unknown,Shopping,32,Male,Bhopal,Mobile,0,0,24,63517,0.102164,0
T1405,2024-01-01 06:45:00,77519,Swiggy,Transport,49,Male,Delhi,Laptop,0,0,36,28472,0.40007600000000004,0
T1406,2024-01-01 06:46:00,78663,Flipkart,Electronics,49,Female,Indore,Laptop,1,0,26,21628,0.6796519999999999,0
T1407,2024-01-01 06:47:00,45625,Croma,Electronics,38,Female,Delhi,Laptop,0,0,33,38708,0.265,0
T1408,2024-01-01 06:48:00,98387,Flipkart,Electronics,40,Male,Delhi,Laptop,0,0,6,53789,0.408548,0
T1409,2024-01-01 06:49:00,63889,Swiggy,Transport,64,Female,Bhopal,Mobile,1,0,17,34639,0.5980559999999999,0
T1410,2024-01-01 06:50:00,55491,Amazon,Transport,24,Female,Bhopal,Mobile,1,0,14,32545,0.556964,0
T1411,2024-01-01 06:51:00,67960,Zomato,Transport,25,Female,Pune,Mobile,0,0,19,71981,0.31934,0
T1412,2024-01-01 06:52:00,47534,Unknown,Food,53,Female,Mumbai,Mobile,0,0,26,26297,0.25513600000000003,0
T1413,2024-01-01 06:53:00,48674,Amazon,Electronics,39,Male,Delhi,Mobile,1,0,16,5065,0.5346960000000001,0
T1414,2024-01-01 06:54:00,43287,Amazon,Transport,39,Male,Bhopal,Laptop,0,0,25,13250,0.235648,0
T1415,2024-01-01 06:55:00,17989,Croma,Electronics,35,Female,Bhopal,Mobile,0,0,21,43377,0.12445600000000001,0
T1416,2024-01-01 06:56:00,94190,Flipkart,Food,47,Female,Indore,Mobile,0,0,18,37290,0.42175999999999997,0
T1417,2024-01-01 06:57:00,5060,Swiggy,Electronics,22,Female,Pune,Laptop,0,0,19,12432,0.06774,0
T1418,2024-01-01 06:58:00,10260,Amazon,Transport,37,Male,Indore,Mobile,0,0,37,42389,0.13354000000000002,0
T1419,2024-01-01 06:59:00,69020,Unknown,Electronics,41,Male,Indore,Laptop,1,0,27,57919,0.64358,0
T1420,2024-01-01 07:00:00,26956,Unknown,Food,64,Male,Bhopal,Mobile,0,0,20,65782,0.15782400000000002,0
T1421,2024-01-01 07:01:00,55092,Zomato,Food,18,Female,Delhi,Mobile,0,0,3,69025,0.22786800000000001,0
T1422,2024-01-01 07:02:00,89149,Amazon,Transport,41,Male,Delhi,Laptop,0,0,12,34371,0.38659600000000005,0
T1423,2024-01-01 07:03:00,40765,Croma,Electronics,47,Male,Bhopal,Mobile,0,0,31,5445,0.24056000000000002,0
T1424,2024-01-01 07:04:00,61745,Zomato,Shopping,20,Male,Indore,Laptop,0,0,15,11432,0.28448000000000007,0
T1425,2024-01-01 07:05:00,73727,Flipkart,Shopping,63,Female,Indore,Mobile,0,1,27,19552,0.562408,0
T1426,2024-01-01 07:06:00,43785,Zomato,Transport,26,Male,Delhi,Mobile,0,0,24,18119,0.23514000000000002,0
T1427,2024-01-01 07:07:00,97005,Swiggy,Shopping,50,Female,Delhi,Mobile,0,0,31,73049,0.46552000000000004,0
T1428,2024-01-01 07:08:00,31635,Zomato,Transport,25,Male,Bhopal,Laptop,0,0,11,48893,0.15404,0
T1429,2024-01-01 07:09:00,97892,Amazon,Electronics,56,Female,Pune,Mobile,0,0,4,94021,0.40156800000000004,0
T1430,2024-01-01 07:10:00,7863,Swiggy,Shopping,63,Male,Indore,Mobile,1,0,31,6955,0.408952,0
T1431,2024-01-01 07:11:00,81043,Zomato,Luxury,49,Female,Pune,Mobile,0,0,22,5938,0.379172,0
T1432,2024-01-01 07:12:00,56488,Amazon,Food,59,Male,Mumbai,Mobile,1,0,6,67264,0.540952,0
T1433,2024-01-01 07:13:00,63454,Croma,Luxury,39,Female,Pune,Laptop,1,0,6,94350,0.568816,0
T1434,2024-01-01 07:14:00,36440,Swiggy,Shopping,35,Male,Bhopal,Laptop,0,0,30,50589,0.22076,0
T1435,2024-01-01 07:15:00,40929,Amazon,Luxury,55,Female,Pune,Mobile,0,0,30,27909,0.238716,0
T1436,2024-01-01 07:16:00,11051,Zomato,Transport,56,Female,Mumbai,Mobile,1,1,6,46188,0.559204,0
T1437,2024-01-01 07:17:00,56973,Zomato,Transport,55,Male,Bhopal,Mobile,0,1,4,47285,0.437892,0
T1438,2024-01-01 07:18:00,7455,Swiggy,Transport,42,Female,Bhopal,Laptop,0,0,39,99352,0.12732000000000002,0
T1439,2024-01-01 07:19:00,51900,Zomato,Electronics,64,Female,Bhopal,Laptop,0,0,33,60624,0.2901,0
T1440,2024-01-01 07:20:00,83658,Zomato,Luxury,60,Female,Bhopal,Laptop,0,0,18,26122,0.379632,0
T1441,2024-01-01 07:21:00,40769,Flipkart,Transport,30,Female,Bhopal,Mobile,0,0,28,72877,0.233076,0
T1442,2024-01-01 07:22:00,28787,Amazon,Transport,34,Male,Indore,Laptop,0,0,20,40608,0.16514800000000002,0
